"code","team","city","name","capacity","built","seat","lat","lon","lonlat","unique.team"
"ARG","Independiente","Neuquén","José Rosas y Perito Moreno",9000,"-","-",NA,NA,"NA:NA","independiente"
"ARG","Defensores de Belgrano","Buenos Aires","Defensor de Belgrano",8500,"-","-",-34.5418906,-58.4626784,"-34.5418906:-58.4626784","defensores-de-belgrano"
"ARG","Deportivo Armenio","Ing. Maschwitz","Deportivo Armenio",8100,"-","-",-34.3763754,-58.7302221734357,"-34.3763754:-58.7302221734357","deportivo-armenio"
"ARG","Defensa y Justicia","Florencio Varela","Norberto Tito Tomaghello",8000,"1978","-",-34.8218017,-58.2864958,"-34.8218017:-58.2864958","defensa-y-justicia"
"ARG","CA Germinal","Rawson","Estadio El Fortín",8000,"1995","400",-34.6354405,-58.5207488308229,"-34.6354405:-58.5207488308229","ca-germinal"
"ARG","CA Sarmiento","Santiago/Estero","Estadio Sarmiento",8000,"-","-",-27.8013941,-64.2800429,"-27.8013941:-64.2800429","ca-sarmiento"
"ARG","CA San Telmo","Isla Maciel","Dr. Osvaldo F. Baletto",7500,"-","-",-34.64393065,-58.35285941221,"-34.64393065:-58.35285941221","ca-san-telmo"
"ARG","Newell's Old Boys","Rosario","Complejo Polideportivo",7400,"-","-",-32.91182455,-60.8076137631816,"-32.91182455:-60.8076137631816","newells-old-boys"
"ARG","Club Atlético Unión","Sante Fé","Angel P. Malvicino",7000,"1998","all-seater",NA,NA,"NA:NA","club-atlético-unión"
"ARG","Argentino de Quilmes","Quilmes","Argentino de Quilmes",7000,"-","-",-34.7303025,-58.268868,"-34.7303025:-58.268868","argentino-de-quilmes"
"ARG","Argentino de Rosario","Rosario","Javier Martín Olaeta",6800,"-","-",-33.5066165,-70.7932313,"-33.5066165:-70.7932313","argentino-de-rosario"
"ARG","Atletico Boxing Club","Rio Gallegos","Estadio Cubierto ABC",6800,"2001","all-seater",NA,NA,"NA:NA","atletico-boxing-club"
"ARG","San Miguel","Los Polvorines","Malvinas Argentinas",6500,"-","-",0,0,"0:0","san-miguel"
"ARG","CA Excursionistas","Bajo Belgrano","Coliseo del Bajo Belgrano",6500,"1911","600",-34.5613756,-58.4434856,"-34.5613756:-58.4434856","ca-excursionistas"
"ARG","Club San Fernando","Quilmes","Estadio Nacional de Hockey",6000,"1999","all-seater",-34.74314625,-58.2525357587531,"-34.74314625:-58.2525357587531","club-san-fernando"
"ARG","Estudiantes","Olavarria","Parque Guerrero",6000,"1996","-",18.6660405,-99.5086815100798,"18.6660405:-99.5086815100798","estudiantes"
"ARG","Gimnasia de Concepción","Concepcion U.","Manuel y Ramón Núñez",6000,"-","-",28.6175456,-106.0359637,"28.6175456:-106.0359637","gimnasia-de-concepción"
"ARG","Ferro Carril Oeste","Maracó","Coloso del Barrio Talleres",6000,"-","-",NA,NA,"NA:NA","ferro-carril-oeste"
"ARG","Berazategui","Berazategui","Estadio Norman Lee",5000,"-","-",-34.75861405,-58.1971317392856,"-34.75861405:-58.1971317392856","berazategui"
"ARG","Deportivo Merlo","Merlo","José Manuel Moreno",5000,"-","-",-34.68035885,-58.73295675,"-34.68035885:-58.73295675","deportivo-merlo"
"ARG","Flandria","Jáuregui","Estadio Carlos V",5000,"-","-",-33.3742404,-71.6849728,"-33.3742404:-71.6849728","flandria"
"ARG","Apinta de Mercedes","Mercedes","Apinta de Mercedes",5000,"-","-",48.3860545,10.0333565212961,"48.3860545:10.0333565212961","apinta-de-mercedes"
"ARG","Gepu San Luis","San Luis","El Ave Fénix",5000,"1991","-",32.4643556,-114.7409774,"32.4643556:-114.7409774","gepu-san-luis"
"ARG","Ben Hur Rafaela","Rafaela","Coliseo del Sur",5000,"2002","-",24.0021211,-104.6476572,"24.0021211:-104.6476572","ben-hur-rafaela"
"ARG","CS Dock Sud","Buenos Aires","Estadio de los Inmigrantes",5000,"1916","-",-34.6577472,-58.3443440752056,"-34.6577472:-58.3443440752056","cs-dock-sud"
"ARG","Hindú Club","Buenos Aires","Avenida del Golf",5000,"-","-",-34.5022529,-58.643914,"-34.5022529:-58.643914","hindú-club"
"ARG","CA San Isidro","Buenos Aires","Estadio del CASI",5000,"-","-",3.3932699,-76.5496944,"3.3932699:-76.5496944","ca-san-isidro"
"ARM","National Stadium","Yerevan","Hrazdan Stadium",54208,"1972","all-seater",40.18036705,44.4946722921886,"40.18036705:44.4946722921886","national-stadium"
"ARM","FA Pyunik Yerevan","Yerevan","Hanrapetakan Stadium",14968,"2000","all-seater",40.18036705,44.4946722921886,"40.18036705:44.4946722921886","fa-pyunik-yerevan"
"ARM","FC Mika Ashtarak","Yerevan","Mika Stadium",7250,"2008","all-seater",40.18036705,44.4946722921886,"40.18036705:44.4946722921886","fc-mika-ashtarak"
"ARM","FA Pyunik Yerevan","Yerevan","Nairi Stadium",6800,"-","all-seater",40.15444945,44.4754211505733,"40.15444945:44.4754211505733","fa-pyunik-yerevan"
"ARM","FC Banants Yerevan","Yerevan","Banants Stadium",6050,"2007","all-seater",40.18036705,44.4946722921886,"40.18036705:44.4946722921886","fc-banants-yerevan"
"ARM","Kotayk Abovyan","Abovyan","Kotayk Stadium",5500,"-","all-seater",40.2723102,44.6241011,"40.2723102:44.6241011","kotayk-abovyan"
"ARM","FC Ararat Yerevan","Abovyan","Kotayk Stadium",5500,"-","all-seater",0,0,"0:0","fc-ararat-yerevan"
"ARM","Football-use","Vanadzor","Lori Stadium",5000,"1965","all-seater",40.8101499,44.4844679,"40.8101499:44.4844679","football-use"
"ARM","Football-use","Charentsavan","Charentsavan City Stadium",3900,"1970","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","FA Lernagorts","Kapan","Lernagorts Stadium",3500,"-","all-seater",55.7967935,49.0979568151568,"55.7967935:49.0979568151568","fa-lernagorts"
"ARM","Lernayin Artsakh Yerevan","Kapan","Lernagorts Stadium",3500,"-","all-seater",0,0,"0:0","lernayin-artsakh-yerevan"
"ARM","FC Shirak","Gyumri","Gyumri City Stadium",3020,"1924","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","fc-shirak"
"ARM","Football-use","Ijevan","Arnar Stadium",3000,"2007","all-seater",32.587954,44.0181343060865,"32.587954:44.0181343060865","football-use"
"ARM","Football-use","Armavir","Hobelyanakan Stadium",3000,"1980","all-seater",44.9873603,41.1111326,"44.9873603:41.1111326","football-use"
"ARM","Football-use","Nor Hachn","Nor Hachn City Stadium",3000,"1972","all-seater",22.56216825,114.086925682439,"22.56216825:114.086925682439","football-use"
"ARM","Football-use","Artashat","Artashat City Stadium",2500,"1960","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","FA Araks Ararat","Ararat","Araks Stadium",2280,"-","1 280",39.9998413,44.4686863,"39.9998413:44.4686863","fa-araks-ararat"
"ARM","Football-use","Alavardi","Alavardi City Stadium",2000,"1970","1 280",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Dilijan","Impulse Stadium",2000,"-","all-seater",40.7562656,44.9093022,"40.7562656:44.9093022","football-use"
"ARM","Football-use","Arthik","Arthik City Stadium",2000,"1975","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Vayq","Arevik Stadium",2000,"1985","all-seater",39.68966595,45.4627260830825,"39.68966595:45.4627260830825","football-use"
"ARM","Football-use","Hrazdan","Hrazdan City Stadium",2000,"1971","all-seater",40.18036705,44.4946722921886,"40.18036705:44.4946722921886","football-use"
"ARM","Football-use","Yerevan","Spartak Stadium",2000,"1935","all-seater",40.1705241,44.510836432775,"40.1705241:44.510836432775","football-use"
"ARM","Football-use","Vardenis","Vardenis City Stadium",2000,"1972","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Lchashen","Lchashen City Stadium",2000,"1975","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Ashtarak","Kasakhi Marzik Stadium",2000,"1972","all-seater",40.2928735,44.3505077,"40.2928735:44.3505077","football-use"
"ARM","Football-use","Echmiatsin","Echmiatsin City Stadium",1500,"1973","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Voske Hat","Vardanants Stadium",1500,"1993","all-seater",NA,NA,"NA:NA","football-use"
"ARM","Football-use","Martooni","Martooni City Stadium",1500,"1974","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Kajaran","Kajaran City Stadium",1500,"2007","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Yeghegnadzor","Yeghegnadzor City Stadium",1500,"1985","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","FC Erebuni-Homenmen","Yerevan","Erebuni Stadium",1000,"-","all-seater",40.1530523,44.5362704124891,"40.1530523:44.5362704124891","fc-erebuni-homenmen"
"ARM","Football-use","Noyemberyan","Noyemberyan City Stadium",1000,"-","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ARM","Football-use","Kasakh","Kasakh City Stadium",1000,"1977","all-seater",51.47284285,-3.20297400511367,"51.47284285:-3.20297400511367","football-use"
"ABW","National Stadium","Oranjestad","G.P. Trinidad Stadium",5500,"-","-",12.5136528,-70.0226256,"12.5136528:-70.0226256","national-stadium"
"ABW","SV Estrella","Oranjestad","G.P. Trinidad Stadium",5500,"-","-",0,0,"0:0","sv-estrella"
"AUS","ACT Brumbies","Canberra","Canberra Stadium",25011,"1977","all-seater",-35.2499576,149.102698676492,"-35.2499576:149.102698676492","act-brumbies"
"AUS","Canberra Raiders RLC","Canberra","Canberra Stadium",25011,"1977","all-seater",0,0,"0:0","canberra-raiders-rlc"
"AUS","Multi-use","Canberra","Manuka Oval",15000,"1920","-",-35.3181114,149.1345894325,"-35.3181114:149.1345894325","multi-use"
"AUS","Tuggeranong Vikings","Canberra","Viking Park",8000,"-","2 000",45.9916483,-95.9578859,"45.9916483:-95.9578859","tuggeranong-vikings"
"AUS","Canberra Vikings RC","Canberra","Viking Park",8000,"-","2 000",0,0,"0:0","canberra-vikings-rc"
"AUS","Belconnen UFC","Canberra","McKellar Park",2500,"-","460",45.3745303,-75.7615399268214,"45.3745303:-75.7615399268214","belconnen-ufc"
"AUS","Canberra FC","Canberra","Deakin Stadium",1500,"-","-",-35.3192746,149.1030764,"-35.3192746:149.1030764","canberra-fc"
"AUS","National Stadium","Sydney","ANZ Stadium",83500,"1999","all-seater",-33.8471081,151.063384844694,"-33.8471081:151.063384844694","national-stadium"
"AUS","Sydney Swans FC","Sydney","ANZ Stadium",83500,"1999","all-seater",0,0,"0:0","sydney-swans-fc"
"AUS","South Sydney Rabbitohs","Sydney","ANZ Stadium",83500,"1999","all-seater",0,0,"0:0","south-sydney-rabbitohs"
"AUS","CB Bulldogs","Sydney","ANZ Stadium",83500,"1999","all-seater",0,0,"0:0","cb-bulldogs"
"AUS","Wests Tigers","Sydney","ANZ Stadium",83500,"1999","all-seater",0,0,"0:0","wests-tigers"
"AUS","Sydney Thunder","Sydney","ANZ Stadium",83500,"1999","all-seater",0,0,"0:0","sydney-thunder"
"AUS","Sydney Swans FC","Sydney","Sydney Cricket Ground",48000,"1851","all-seater",-33.89173625,151.224792859063,"-33.89173625:151.224792859063","sydney-swans-fc"
"AUS","New South Wales Blues","Sydney","Sydney Cricket Ground",48000,"1851","all-seater",0,0,"0:0","new-south-wales-blues"
"AUS","Sydney Sixers","Sydney","Sydney Cricket Ground",48000,"1851","all-seater",0,0,"0:0","sydney-sixers"
"AUS","Sydney FC","Sydney","Sydney Football Stadium",45500,"1988","all-seater",-33.88905995,151.225387171003,"-33.88905995:151.225387171003","sydney-fc"
"AUS","Sydney Roosters","Sydney","Sydney Football Stadium",45500,"1988","all-seater",0,0,"0:0","sydney-roosters"
"AUS","NSW Waratahs","Sydney","Sydney Football Stadium",45500,"1988","all-seater",0,0,"0:0","nsw-waratahs"
"AUS","Newcastle Knights RLC","Newcastle","Hunter Stadium",33000,"1970","all-seater",-32.91868985,151.725705942146,"-32.91868985:151.725705942146","newcastle-knights-rlc"
"AUS","Newcastle Jets FC","Newcastle","Hunter Stadium",33000,"1970","all-seater",0,0,"0:0","newcastle-jets-fc"
"AUS","GWS Giants","Sydney","Skoda Stadium",25000,"1998","all-seater",-33.88905995,151.225387171003,"-33.88905995:151.225387171003","gws-giants"
"AUS","Newtown Jets","Marrickville","Henson Park",25000,"1937","1 000",-33.90436435,151.158450749683,"-33.90436435:151.158450749683","newtown-jets"
"AUS","Sydney Olympic FC","Sydney","Belmore Sports Ground",25000,"1920","9 000",-33.9165577,151.095014990592,"-33.9165577:151.095014990592","sydney-olympic-fc"
"AUS","St. George Illawarra","Wollongong","WIN Stadium",23750,"1992","11 000",-34.42791135,150.902564308245,"-34.42791135:150.902564308245","st-george-illawarra"
"AUS","Illawarra Steelers","Wollongong","WIN Stadium",23750,"1992","11 000",0,0,"0:0","illawarra-steelers"
"AUS","South Coast Wolves","Wollongong","WIN Stadium",23750,"1992","11 000",0,0,"0:0","south-coast-wolves"
"AUS","Manly RC","Manly","Brookvale Oval",23000,"1911","-",-33.7600749,151.27331785,"-33.7600749:151.27331785","manly-rc"
"AUS","Penrith Panthers RLC","Sydney","Centrebet Stadium",22500,"-","-",-33.88905995,151.225387171003,"-33.88905995:151.225387171003","penrith-panthers-rlc"
"AUS","St. George Illawarra","Sydney","WIN Jubilee Stadium",22000,"1936","8 500",-33.8688197,151.2092955,"-33.8688197:151.2092955","st-george-illawarra"
"AUS","Cronulla Sharks RLC","Sydney","Toyota Park",21500,"1960","9 000",41.7649649,-87.8061550239368,"41.7649649:-87.8061550239368","cronulla-sharks-rlc"
"AUS","Parramatta Eels RLC","Sydney","Parramatta Stadium",21487,"1986","all-seater",-33.80810675,150.998999016326,"-33.80810675:150.998999016326","parramatta-eels-rlc"
"AUS","W Sydney Wanderers","Sydney","Parramatta Stadium",21487,"1986","all-seater",0,0,"0:0","w-sydney-wanderers"
"AUS","Central Coast Mariners","Gosford","Central Coast Stadium",20119,"1999","all-seater",-33.42831145,151.33740984021,"-33.42831145:151.33740984021","central-coast-mariners"
"AUS","Wests Tigers RLC","Sydney","Campbelltown Stadium",20000,"-","-",-34.0504127,150.8336615,"-34.0504127:150.8336615","wests-tigers-rlc"
"AUS","Western Suburbs Magpies","Sydney","Campbelltown Stadium",20000,"-","-",0,0,"0:0","western-suburbs-magpies"
"AUS","Wests Harbour RC","Sydney","Concord Oval",20000,"1985","-",-33.8683338,151.109363582823,"-33.8683338:151.109363582823","wests-harbour-rc"
"AUS","Wests Tigers RLC","Sydney","Leichhardt Oval",20000,"1936","-",-33.8685385,151.15472840505,"-33.8685385:151.15472840505","wests-tigers-rlc"
"AUS","Multi-use","Sydney","Lidcombe Oval",20000,"-","2 000",-33.8629249,151.0448175,"-33.8629249:151.0448175","multi-use"
"AUS","Multi-use","Coffs Harbour","International Stadium",20000,"1994","1 000",-30.3225937,153.095221355018,"-30.3225937:153.095221355018","multi-use"
"AUS","Multi-use","Newcastle","No.1 Sportsground",20000,"-","-",54.9683068,-1.6175235,"54.9683068:-1.6175235","multi-use"
"AUS","North Sydney Bears","Sydney","North Sydney Oval",19000,"1985","8 920",-33.76568205,151.209339388804,"-33.76568205:151.209339388804","north-sydney-bears"
"AUS","Northern Suburbs RC","Sydney","North Sydney Oval",19000,"1985","8 920",0,0,"0:0","northern-suburbs-rc"
"AUS","North Sydney DCC","Sydney","North Sydney Oval",19000,"1985","8 920",0,0,"0:0","north-sydney-dcc"
"AUS","Sydney Kings BC","Sydney","Acer Arena",17471,"1999","all-seater",45.9428026,-60.61722,"45.9428026:-60.61722","sydney-kings-bc"
"AUS","Multi-use","Albury","Lavington Sports Ground",15000,"-","1 250",-36.0353044,146.913246824001,"-36.0353044:146.913246824001","multi-use"
"AUS","St George FC","Sydney","St. George Stadium",15000,"1978","2 500",-33.9469669,151.1542978,"-33.9469669:151.1542978","st-george-fc"
"AUS","West Sydney Berries","Sydney","Sydney Athletic Centre",15000,"1994","5 000",37.244609,-78.4566579,"37.244609:-78.4566579","west-sydney-berries"
"AUS","Multi-use","Queanbeyan","Seiffert Oval",15000,"-","1 500",-35.39227,149.201030989926,"-35.39227:149.201030989926","multi-use"
"AUS","Sydney United SC","Sydney","Edensor Park",12000,"1979","8 000",-33.8733333,150.8761111,"-33.8733333:150.8761111","sydney-united-sc"
"AUS","Marconi Stallions FC","Marconi","Marconi Stadium",11500,"1972","8 000",-33.8635008,150.880338763196,"-33.8635008:150.880338763196","marconi-stallions-fc"
"AUS","Multi-use","Newcastle","Breakers Stadium",11000,"1991","4 000",54.9779811,-1.5650074,"54.9779811:-1.5650074","multi-use"
"AUS","Sydney Kings","Sydney","Entertainment Centre",10500,"1983","all-seater",-34.03142775,151.059553567742,"-34.03142775:151.059553567742","sydney-kings"
"AUS","Multi-use","Sydney","Wentworth Park",10000,"1987","-",-33.8781504,151.1924251,"-33.8781504:151.1924251","multi-use"
"AUS","Multi-use","Sydney","The Dome",10000,"1999","all-seater",-33.8455971,151.068134603394,"-33.8455971:151.068134603394","multi-use"
"AUS","Warringah Rats RC","Sydney","Pittwater Park",10000,"1971","-",-33.78593,151.1341813,"-33.78593:151.1341813","warringah-rats-rc"
"AUS","Bonnyrigg White Eagles","Bonnyrigg","Bonnyrigg SC Stadium",10000,"1979","-",55.881557,-4.26946501694367,"55.881557:-4.26946501694367","bonnyrigg-white-eagles"
"AUS","Parramatta Eagles","Sydney","Melita Stadium",9000,"-","-",-33.86940715,151.01173886514,"-33.86940715:151.01173886514","parramatta-eagles"
"AUS","Multi-use","Sydney","ES Marks Field",8000,"-","-",51.8761025,0.7591939,"51.8761025:0.7591939","multi-use"
"AUS","Griffith Swans","Griffith","Exies Oval",7500,"-","-",-35.3181114,149.1345894325,"-35.3181114:149.1345894325","griffith-swans"
"AUS","Soccer-use","Sydney","Gabbie Stadium",7500,"-","2 700",-33.7670673,150.939921842212,"-33.7670673:150.939921842212","soccer-use"
"AUS","St Marys RLC","Sydney","Western Weekender Stadium",7000,"2002","520",-33.8688197,151.2092955,"-33.8688197:151.2092955","st-marys-rlc"
"AUS","APIA Leichhardt Tigers","Griffith","Lambert Park",7000,"-","2 000",39.2278837,-77.1233139,"39.2278837:-77.1233139","apia-leichhardt-tigers"
"AUS","Soccer-use","Sydney","Arlington Recreation Ground",6000,"-","-",-33.90270035,151.136658594645,"-33.90270035:151.136658594645","soccer-use"
"AUS","Wollongong Hawks","Wollongong","WIN Entertainment Centre",5800,"1999","all-seater",-34.42682355,150.902725121955,"-34.42682355:150.902725121955","wollongong-hawks"
"AUS","Multi-use","Sydney","Drummoyne Oval",5000,"1931","-",-33.8520678,151.153689,"-33.8520678:151.153689","multi-use"
"AUS","Randwick RUC","Sydney","Coogee Oval",5000,"-","-",-33.9192873,151.255844829828,"-33.9192873:151.255844829828","randwick-ruc"
"AUS","Hunter Pirates","Newcastle","Entertainment Centre",5000,"1992","all-seater",0,0,"0:0","hunter-pirates"
"AUS","W. Sydney Razorbacks","Sydney","State Sports Centre",5000,"1984","all-seater",60.4747807,-151.1013312,"60.4747807:-151.1013312","w-sydney-razorbacks"
"AUS","Multi-use","Darwin","TIO Stadium",15000,"1991","5 000",-41.27305265,174.785872795057,"-41.27305265:174.785872795057","multi-use"
"AUS","Multi-use","Alice Springs","Traeger Park",10000,"-","-",-23.7095874,133.875079,"-23.7095874:133.875079","multi-use"
"AUS","Darwin Olympic SC","Darwin","Darwin Football Stadium",5000,"2007","1 000",-12.3965505,130.8801742,"-12.3965505:130.8801742","darwin-olympic-sc"
"AUS","Brisbane Broncos RLC","Brisbane","Suncorp Stadium",52579,"2003","all-seater",-27.4649983,153.009602020717,"-27.4649983:153.009602020717","brisbane-broncos-rlc"
"AUS","Queensland Reds RC","Brisbane","Suncorp Stadium",52579,"2003","all-seater",0,0,"0:0","queensland-reds-rc"
"AUS","Brisbane Roar","Brisbane","Suncorp Stadium",52579,"2003","all-seater",0,0,"0:0","brisbane-roar"
"AUS","Brisbane Lions FC","Brisbane","The Gabba",42000,"2005","all-seater",-27.4858171,153.038106277902,"-27.4858171:153.038106277902","brisbane-lions-fc"
